Date,APPL,IBM,KO,PEP,A_3MO_PUT_IMP_VOL,A_6MO_PUT_IMP_VOL,A_12MO_PUT_IMP_VOL,A_3MO_CALL_IMP_VOL,A_6MO_CALL_IMP_VOL,A_12MO_CALL_IMP_VOL,I_3MO_PUT_IMP_VOL,I_6MO_PUT_IMP_VOL,I_12MO_PUT_IMP_VOL,I_3MO_CALL_IMP_VOL,I_6MO_CALL_IMP_VOL,I_12MO_CALL_IMP_VOL,K_3MO_PUT_IMP_VOL,K_6MO_PUT_IMP_VOL,K_12MO_PUT_IMP_VOL,K_3MO_CALL_IMP_VOL,K_6MO_CALL_IMP_VOL,K_12MO_CALL_IMP_VOL,P_3MO_PUT_IMP_VOL,P_6MO_PUT_IMP_VOL,P_12MO_PUT_IMP_VOL,P_3MO_CALL_IMP_VOL,P_6MO_CALL_IMP_VOL,P_12MO_CALL_IMP_VOL
9/11/2012,86.325869,180.806662,32.961302,63.382207,30.169,31.151,32.589,30.169,31.151,32.589,17.444,18.709,21.353,17.444,18.709,21.353,15.179,15.413,17.27,15.179,15.413,17.27,12.796,13.595,15.694,12.796,13.595,15.694
9/10/2012,86.606825,178.743038,32.865306,63.612425,30.113,31.163,32.725,30.113,31.163,32.725,17.199,18.625,21.359,17.199,18.625,21.359,15.071,15.485,17.347,15.071,15.485,17.347,12.689,13.549,15.681,12.689,13.549,15.681
9/7/2012,88.919861,177.45328,33.074752,63.84265,29.208,30.673,32.378,29.208,30.673,32.378,17.51,19.174,21.877,17.51,19.174,21.877,15.324,15.947,17.706,15.324,15.947,17.706,13.115,13.988,16.018,13.115,13.988,16.018
9/6/2012,88.374929,177.09749,33.292923,63.886927,28.997,30.822,32.645,28.997,30.822,32.645,18.083,19.624,22.236,18.083,19.624,22.236,15.533,16.133,17.557,15.533,16.133,17.557,13.459,14.146,16.08,13.459,14.146,16.08
9/5/2012,87.585625,173.486149,32.734402,63.346787,29.688,31.488,33.264,29.688,31.488,33.264,19.436,20.628,23.034,19.436,20.628,23.034,16.119,16.763,18.07,16.119,16.763,18.07,14.268,14.824,16.523,14.268,14.824,16.523
9/4/2012,88.205045,173.041403,32.533685,63.702752,29.802,31.816,33.536,29.802,31.816,33.536,20.165,21.313,23.408,20.165,21.313,23.408,15.967,16.687,18.107,15.967,16.687,18.107,14.13,14.657,16.392,14.13,14.657,16.392
8/31/2012,86.933529,173.317157,32.63841,63.658804,29.146,31.364,33.253,29.146,31.364,33.253,19.479,20.849,23.093,19.479,20.849,23.093,16.009,16.575,17.943,16.009,16.575,17.943,13.932,14.494,16.286,13.932,14.494,16.286
8/30/2012,86.754495,172.000702,32.41151,63.439079,29.336,31.464,33.276,29.336,31.464,33.276,19.97,21.251,23.336,19.97,21.251,23.336,16.442,16.971,18.163,16.442,16.971,18.163,14.069,14.573,16.239,14.069,14.573,16.239
8/29/2012,88.009024,173.521736,32.690769,63.966418,29.104,31.062,32.867,29.104,31.062,32.867,18.791,20.337,22.605,18.791,20.337,22.605,15.503,16.173,17.509,15.503,16.173,17.509,13.34,14.073,15.691,13.34,14.073,15.691
8/28/2012,88.18283,173.334937,33.162019,64.265248,29.382,30.967,32.532,29.382,30.967,32.532,19.043,20.337,22.519,19.043,20.337,22.519,14.848,15.702,17.141,14.848,15.702,17.141,13.161,13.986,15.302,13.161,13.986,15.302
8/27/2012,88.297824,174.064325,33.310374,64.309189,29.645,30.935,32.518,29.645,30.935,32.518,18.816,20.221,22.384,18.816,20.221,22.384,14.362,15.407,16.859,14.362,15.407,16.859,13.111,14.066,15.392,13.111,14.066,15.392
8/24/2012,86.669553,175.914466,33.572182,64.21251,29.878,30.882,32.477,29.878,30.882,32.477,18.494,20.066,22.341,18.494,20.066,22.341,14.46,15.446,16.737,14.46,15.446,16.737,13.05,14.016,15.353,13.05,14.016,15.353
8/23/2012,86.592456,174.073215,33.258015,63.860955,30.674,31.363,32.778,30.674,31.363,32.778,18.607,20.276,22.491,18.607,20.276,22.491,14.754,15.717,16.969,14.754,15.717,16.969,13.13,14.169,15.457,13.13,14.169,15.457
8/22/2012,87.407896,175.451928,33.833987,64.063098,30.242,31.078,32.386,30.242,31.078,32.386,18.238,19.779,22.058,18.238,19.779,22.058,13.713,14.857,16.366,13.713,14.857,16.366,12.7,13.667,15.116,12.7,13.667,15.116
8/21/2012,85.733884,176.697208,34.261601,64.168569,29.798,30.692,31.972,29.798,30.692,31.972,17.953,19.456,21.694,17.953,19.456,21.694,13.769,14.758,16.305,13.769,14.758,16.305,12.665,13.565,14.95,12.665,13.565,14.95
8/20/2012,86.92177,178.342771,34.444867,64.449817,29.647,30.846,32.177,29.647,30.846,32.177,17.205,19.067,21.375,17.205,19.067,21.375,13.68,14.632,16.164,13.68,14.632,16.164,12.729,13.553,14.861,12.729,13.553,14.861
8/17/2012,84.694981,178.983205,34.497226,64.502549,27.815,29.732,31.389,27.815,29.732,31.389,17.333,18.835,20.873,17.333,18.835,20.873,13.586,14.629,16.088,13.586,14.629,16.088,12.528,13.335,14.782,12.528,13.335,14.782
8/16/2012,83.15688,178.645194,34.51468,64.669542,27.006,29.116,31.026,27.006,29.116,31.026,17.904,19.004,20.942,17.904,19.004,20.942,13.928,14.909,16.334,13.928,14.909,16.334,12.378,13.379,14.814,12.378,13.379,14.814
8/15/2012,82.436829,176.474836,34.340142,63.825798,26.76,28.988,30.892,26.76,28.988,30.892,17.652,18.938,20.847,17.652,18.938,20.847,13.815,14.69,15.943,13.815,14.69,15.943,12.013,13.012,14.442,12.013,13.012,14.442
8/14/2012,82.54922,176.376991,34.366325,63.491811,26.445,28.643,30.681,26.445,28.643,30.681,17.868,19.018,20.877,17.868,19.018,20.877,13.899,14.682,15.735,13.899,14.682,15.735,12.154,13.039,14.469,12.154,13.039,14.469
8/13/2012,82.328367,177.017425,34.296509,63.272086,26.37,28.658,30.752,26.37,28.658,30.752,17.372,18.553,20.53,17.372,18.553,20.53,13.929,14.724,15.768,13.929,14.724,15.768,12.299,13.242,14.632,12.299,13.242,14.632
8/10/2012,81.243723,177.266482,34.379415,63.395131,25.083,27.928,30.218,25.083,27.928,30.218,17.33,18.585,20.499,17.33,18.585,20.499,13.602,14.503,15.594,13.602,14.503,15.594,12.592,13.453,14.729,12.592,13.453,14.729
8/9/2012,81.116963,176.492629,34.575768,63.403922,25.706,28.451,30.71,25.706,28.451,30.71,17.794,19.039,20.823,17.794,19.039,20.823,13.735,14.549,15.672,13.735,14.549,15.672,12.868,13.705,15.057,12.868,13.705,15.057
8/8/2012,80.656968,177.035219,34.715397,63.78185,25.958,28.491,30.747,25.958,28.491,30.747,18.129,19.23,20.992,18.129,19.23,20.992,14.002,14.723,15.81,14.002,14.723,15.81,13.011,13.874,15.122,13.011,13.874,15.122
8/7/2012,80.793597,177.079696,34.807028,63.535759,26.436,28.822,31.225,26.436,28.822,31.225,17.695,18.823,20.626,17.695,18.823,20.626,13.908,14.688,15.79,13.908,14.688,15.79,12.826,13.294,14.735,12.826,13.294,14.735
8/6/2012,81.006994,176.043419,35.186648,63.702752,27.179,29.149,31.431,27.179,29.149,31.431,18.113,19.184,20.838,18.113,19.184,20.838,13.777,14.577,15.67,13.777,14.577,15.67,12.926,13.249,14.732,12.926,13.249,14.732
8/3/2012,80.115666,175.830857,35.269554,64.045523,26.819,29.164,31.755,26.819,29.164,31.755,18.616,19.593,21.189,18.616,19.593,21.189,13.836,14.652,15.762,13.836,14.652,15.762,12.992,13.251,14.724,12.992,13.251,14.724
8/2/2012,79.086402,172.226017,34.798303,63.105099,28.204,30.386,32.742,28.204,30.386,32.742,19.645,20.5,21.903,19.645,20.5,21.903,14.513,15.157,16.149,14.513,15.157,16.149,13.831,13.955,15.334,13.831,13.955,15.334
8/1/2012,78.958884,172.872581,35.348095,63.632438,27.442,29.861,32.403,27.442,29.861,32.403,18.96,20.07,21.567,18.96,20.07,21.567,13.933,14.694,15.795,13.933,14.694,15.795,13.43,13.59,15.022,13.43,13.59,15.022
7/31/2012,79.472862,173.58115,35.256464,63.922477,27.977,30.217,32.739,27.977,30.217,32.739,18.806,19.877,21.42,18.806,19.877,21.42,13.978,14.682,15.777,13.978,14.682,15.777,13.287,13.667,15.082,13.287,13.667,15.082
7/30/2012,77.426058,174.201143,35.396093,63.940052,26.468,29.305,31.879,26.468,29.305,31.879,18.719,19.899,21.45,18.719,19.899,21.45,13.761,14.486,15.636,13.761,14.486,15.636,12.974,13.42,14.836,12.974,13.42,14.836
7/27/2012,76.141758,173.944294,34.911753,63.509393,25.821,29.128,31.86,25.821,29.128,31.86,18.46,19.684,21.211,18.46,19.684,21.211,13.189,14.258,15.5,13.189,14.258,15.5,12.492,13.195,14.762,12.492,13.195,14.762
7/26/2012,74.804116,171.783163,34.405594,62.595335,26.247,29.475,32.278,26.247,29.475,32.278,19.14,20.291,21.712,19.14,20.291,21.712,13.657,14.649,15.853,13.657,14.649,15.853,12.683,13.568,14.989,12.683,13.568,14.989
7/25/2012,74.815825,169.241184,33.607087,61.786748,26.946,30.293,33.133,26.946,30.293,33.133,19.767,20.811,22.185,19.767,20.811,22.185,14.161,15.051,16.174,14.161,15.051,16.174,13.221,14.173,15.451,13.221,14.173,15.451
7/24/2012,78.192467,168.585755,33.450007,60.459605,31.575,32.739,34.489,31.575,32.739,34.489,20.452,21.247,22.554,20.452,21.247,22.554,14.433,15.124,16.212,14.433,15.124,16.212,14.347,14.439,15.751,14.347,14.439,15.751
7/23/2012,78.571124,169.019757,33.545999,60.942997,31.237,32.423,34.441,31.237,32.423,34.441,19.914,20.69,22.087,19.914,20.69,22.087,14.066,14.71,15.853,14.066,14.71,15.853,13.733,13.871,15.292,13.733,13.871,15.292
7/20/2012,78.632284,170.4546,33.611451,61.487918,29.897,31.564,33.742,29.897,31.564,33.742,18.85,19.884,21.412,18.85,19.884,21.412,13.776,14.213,15.43,13.776,14.213,15.43,12.848,13.13,14.697,12.848,13.13,14.697
7/19/2012,79.936098,173.014297,33.838351,61.892211,29.647,31.452,33.485,29.647,31.452,33.485,18.253,19.208,20.77,18.253,19.208,20.77,13.725,14.031,15.286,13.725,14.031,15.286,12.736,12.949,14.533,12.736,12.949,14.533
7/18/2012,78.88732,166.734627,33.790353,61.857054,29.673,31.268,33.363,29.673,31.268,33.363,21.338,21.305,22.631,21.338,21.305,22.631,13.73,14.042,15.332,13.73,14.042,15.332,12.832,13.115,14.623,12.832,13.115,14.623
7/17/2012,78.975798,162.660363,33.899439,61.813113,29.217,30.91,33.151,29.217,30.91,33.151,21.454,21.136,22.462,21.454,21.136,22.462,13.503,13.842,15.179,13.503,13.842,15.179,13.212,13.457,14.957,13.212,13.457,14.957
7/16/2012,78.971899,163.67007,33.371465,61.830689,29.097,31.13,33.638,29.097,31.13,33.638,22.021,21.568,22.674,22.021,21.568,22.674,14.385,14.457,15.69,14.385,14.457,15.69,13.083,13.435,14.857,13.083,13.435,14.857
7/13/2012,78.719462,164.750635,33.720537,61.883427,29.672,31.468,33.871,29.672,31.468,33.871,21.516,21.301,22.458,21.516,21.301,22.458,14.06,14.231,15.512,14.06,14.231,15.512,12.913,13.336,14.789,12.913,13.336,14.789
7/12/2012,77.929627,162.164368,33.441278,61.391238,30.565,32.182,34.33,30.565,32.182,34.33,22.381,21.94,22.994,22.381,21.94,22.994,14.421,14.539,15.811,14.421,14.539,15.811,13.095,13.593,15.023,13.095,13.593,15.023
7/11/2012,78.649198,164.077502,33.799079,61.637329,30.335,31.961,34.105,30.335,31.961,34.105,22.713,22.129,23.113,22.713,22.129,23.113,14.167,14.567,15.77,14.167,14.567,15.77,13.164,13.688,15.02,13.164,13.688,15.02
7/10/2012,79.141058,164.972062,34.025979,61.40882,29.958,31.747,33.972,29.958,31.747,33.972,22.249,21.89,22.908,22.249,21.89,22.908,13.863,14.303,15.531,13.863,14.303,15.531,13.177,13.716,15.102,13.177,13.716,15.102
7/9/2012,79.880142,167.992332,34.025979,61.514284,29.25,31.355,33.733,29.25,31.355,33.733,21.405,21.516,22.685,21.405,21.516,22.685,13.717,14.191,15.418,13.717,14.191,15.418,13.176,13.77,15.227,13.176,13.77,15.227
7/6/2012,78.83787,169.533469,34.100156,61.716434,28.734,31.32,33.752,28.734,31.32,33.752,20.997,21.4,22.643,20.997,21.4,22.643,13.573,14.09,15.369,13.573,14.09,15.369,13.13,13.538,15.045,13.13,13.538,15.045
7/5/2012,79.366164,172.970009,34.231057,61.672486,28.592,31.006,33.578,28.592,31.006,33.578,19.063,20.082,21.619,19.063,20.082,21.619,13.216,13.839,15.179,13.216,13.839,15.179,12.975,13.331,14.865,12.975,13.331,14.865
7/3/2012,77.995985,173.536862,34.540863,62.191041,28.591,31.599,34.157,28.591,31.599,34.157,18.985,20.108,21.699,18.985,20.108,21.699,12.882,13.587,14.959,12.882,13.587,14.959,12.6,13.137,14.676,12.6,13.137,14.676
7/2/2012,77.099452,173.448299,34.436138,62.191041,28.881,31.849,34.534,28.881,31.849,34.534,19.414,20.417,21.907,19.414,20.417,21.907,13.152,13.768,15.183,13.152,13.768,15.183,12.825,13.368,14.886,12.825,13.368,14.886
6/29/2012,75.990821,173.226872,34.11761,62.103152,28.993,32.082,34.787,28.993,32.082,34.787,18.838,20.069,21.754,18.838,20.069,21.754,13.088,13.789,15.239,13.088,13.789,15.239,12.885,13.514,14.966,12.885,13.514,14.966
6/28/2012,74.045503,169.524604,33.410734,61.171513,30.338,33.218,35.635,30.338,33.218,35.635,21.098,21.997,23.308,21.098,21.997,23.308,14.119,14.768,16.064,14.119,14.768,16.064,14.059,14.453,15.676,14.059,14.453,15.676
6/27/2012,74.754665,170.941743,33.310374,61.303349,30.221,32.897,35.471,30.221,32.897,35.471,20.255,21.254,22.723,20.255,21.254,22.723,13.971,14.571,15.862,13.971,14.571,15.862,13.756,14.254,15.538,13.756,14.254,15.538
6/26/2012,74.43327,170.011746,32.760585,60.591442,30.724,33.316,35.685,30.724,33.316,35.685,20.284,21.373,22.908,20.284,21.373,22.908,14.014,14.721,16.056,14.014,14.721,16.056,13.805,14.401,15.66,13.805,14.401,15.66
6/25/2012,74.269317,170.817744,32.625317,60.301403,30.509,33.163,35.618,30.509,33.163,35.618,20.151,21.447,23.057,20.151,21.447,23.057,14.272,14.97,16.281,14.272,14.97,16.281,13.98,14.585,15.819,13.98,14.585,15.819
6/22/2012,75.743588,171.561736,32.699497,60.3805,29.479,32.381,35.068,29.479,32.381,35.068,19.559,20.984,22.67,19.559,20.984,22.67,13.614,14.588,15.996,13.614,14.588,15.996,13.526,14.25,15.557,13.526,14.25,15.557
6/21/2012,75.16715,171.287168,32.581683,60.204723,29.905,32.627,35.279,29.905,32.627,35.279,19.932,21.183,22.8,19.932,21.183,22.8,13.875,14.754,16.096,13.875,14.754,16.096,13.782,14.528,15.785,13.782,14.528,15.785
6/20/2012,76.217227,176.061137,32.970028,60.565076,29.76,32.498,35.202,29.76,32.498,35.202,18.491,19.997,21.843,18.491,19.997,21.843,13.403,14.231,15.714,13.403,14.231,15.714,13.333,14.089,15.465,13.333,14.089,15.465
6/19/2012,76.434536,176.193988,33.048569,60.916631,29.831,32.517,35.244,29.831,32.517,35.244,18.55,20.042,21.841,18.55,20.042,21.841,13.44,14.308,15.808,13.44,14.308,15.808,13.154,14.086,15.493,13.154,14.086,15.493
6/18/2012,76.222432,175.627135,33.153294,61.171513,30.397,32.923,35.513,30.397,32.923,35.513,19.093,20.643,22.407,19.093,20.643,22.407,13.789,14.689,16.065,13.789,14.689,16.065,13.645,14.507,15.837,13.645,14.507,15.837
6/15/2012,74.706521,176.34457,33.201288,61.066049,31.654,34.058,36.369,31.654,34.058,36.369,20.08,21.216,22.898,20.08,21.216,22.898,14.675,15.329,16.392,14.675,15.329,16.392,13.691,14.983,16.17,13.691,14.983,16.17
6/14/2012,74.368205,172.801736,33.048569,60.881474,32.469,34.862,37.133,32.469,34.862,37.133,21.968,22.722,24.028,21.968,22.722,24.028,15.521,16.027,16.987,15.521,16.027,16.987,14.551,15.871,16.993,14.551,15.871,16.993
6/13/2012,74.450185,171.030319,32.590412,60.248671,32.292,34.638,36.886,32.292,34.638,36.886,21.993,22.827,24.118,21.993,22.827,24.118,15.464,16.015,16.948,15.464,16.015,16.948,14.526,15.859,17.044,14.526,15.859,17.044
6/12/2012,74.970668,172.314593,32.590411,60.116834,32.473,34.639,36.845,32.473,34.639,36.845,21.861,22.612,23.782,21.861,22.612,23.782,15.35,16.047,16.764,15.35,16.047,16.764,14.764,16.352,17.447,14.764,16.352,17.447
6/11/2012,74.32136,170.507741,32.356387,59.80922,32.602,34.6,36.596,32.602,34.6,36.596,21.225,22.034,23.266,21.225,22.034,23.266,14.95,15.633,16.305,14.95,15.633,16.305,14.835,16.265,17.235,14.835,16.265,17.235
6/8/2012,75.511971,172.837158,32.607746,60.03773,32.23,34.49,36.622,32.23,34.49,36.622,20.541,21.681,23.096,20.541,21.681,23.096,14.332,15.205,16.024,14.332,15.205,16.024,14.585,16.128,17.054,14.585,16.128,17.054
6/7/2012,74.39293,172.217165,32.191699,59.484024,32.787,34.884,36.968,32.787,34.884,36.968,20.514,21.716,23.208,20.514,21.716,23.208,14.389,15.339,16.432,14.389,15.339,16.432,14.728,16.234,17.216,14.728,16.234,17.216
6/6/2012,74.359101,171.818599,32.334716,59.317031,34.259,36.131,38.032,34.259,36.131,38.032,21.6,22.503,23.779,21.6,22.503,23.779,15.122,15.912,16.865,15.122,15.912,16.865,15.304,16.815,17.707,15.304,16.815,17.707
6/5/2012,73.236155,167.576048,31.74098,58.886371,36.709,37.866,39.339,36.709,37.866,39.339,23.095,23.647,24.645,23.095,23.647,24.645,16.125,16.782,17.559,16.125,16.782,17.559,16.275,17.524,18.268,16.275,17.524,18.268
6/4/2012,73.426126,166.991477,31.914334,59.308247,38.421,39.002,39.979,38.421,39.002,39.979,24.353,24.437,25.195,24.353,24.437,25.195,16.565,17.092,17.76,16.565,17.092,17.76,16.753,17.888,18.455,16.753,17.888,18.455
6/1/2012,72.996726,167.469767,31.675972,59.334613,37.042,38.168,39.544,37.042,38.168,39.544,24.704,24.694,25.42,24.704,24.694,25.42,16.603,17.201,17.9,16.603,17.201,17.9,16.481,17.665,18.258,16.481,17.665,18.258
5/31/2012,75.174961,170.853166,32.386723,59.633436,34.671,36.116,37.94,34.671,36.116,37.94,22.312,22.53,23.61,22.312,22.53,23.61,15.077,16.027,16.946,15.077,16.027,16.946,15.579,16.96,17.618,15.579,16.96,17.618
5/30/2012,75.362333,172.296876,32.529737,59.958632,35.109,36.536,38.184,35.109,36.536,38.184,21.577,22.085,23.34,21.577,22.085,23.34,14.83,15.884,16.731,14.83,15.884,16.731,15.333,16.727,17.483,15.333,16.727,17.483
5/29/2012,74.464493,174.0063,32.703091,60.461364,34.816,36.169,37.89,34.816,36.169,37.89,21.19,21.77,23.137,21.19,21.77,23.137,14.522,15.62,16.585,14.522,15.62,16.585,14.358,15.985,16.808,14.358,15.985,16.808
5/25/2012,73.165884,172.093166,32.603415,59.859626,35.559,37.062,38.685,35.559,37.062,38.685,21.299,22.088,23.385,21.299,22.088,23.385,14.965,15.966,16.812,14.965,15.966,16.812,14.751,16.343,17.109,14.751,16.343,17.109
5/24/2012,73.560156,173.678579,32.746429,60.007878,35.6,36.848,38.465,35.6,36.848,38.465,22.126,22.783,23.998,22.126,22.783,23.998,15.293,16.206,16.975,15.293,16.206,16.975,15.324,16.623,17.261,15.324,16.623,17.261
5/23/2012,74.241986,173.705149,32.308714,59.301495,35.41,36.989,38.705,35.41,36.989,38.705,21.64,22.392,23.704,21.64,22.392,23.704,15.444,16.214,17,15.444,16.214,17,15.652,16.698,17.404,15.652,16.698,17.404
